hour,day_of_week,month,temperature,humidity,is_weekend,electricity_load
23,5,7,15.28,80.52,1,191.37
0,6,7,15.02,77.99,1,213.62
1,6,7,18.14,64.22,1,180.06
2,6,7,8.83,66.89,1,195.62
3,6,7,24.35,42.98,1,173.4
4,6,7,18.3,67.78,1,213.81
5,6,7,17.15,79.57,1,248.03
6,6,7,20.25,68.69,1,290.77
7,6,7,23.74,53.27,1,277.81
8,6,7,19.32,73.38,1,357.78
9,6,7,19.55,58.07,1,320.09
10,6,7,17.1,67.24,1,415.49
11,6,7,16.28,64.38,1,415.4
12,6,7,15.28,59.06,1,389.63
13,6,7,14.23,75.94,1,353.07
14,6,7,14.64,84.19,1,373.88
15,6,7,12.65,40.26,1,356.34
16,6,7,16.48,86.68,1,308.32
17,6,7,11.65,65.58,1,327.57
18,6,7,17.28,75.04,1,265.33
19,6,7,16.6,82.78,1,243.33
20,6,7,17.15,63.36,1,228.06
21,6,7,15.14,81.75,1,204.94
22,6,7,25.94,48.88,1,234.8
23,6,7,20.79,47.96,1,165.73
0,0,7,12.81,72.87,0,231.79
1,0,7,17.24,83.51,0,218.21
2,0,7,14.72,84.62,0,238.65
3,0,7,13.5,72.19,0,259.12
4,0,7,12.52,66.27,0,291.32
5,0,7,17.84,56.57,0,289.85
6,0,7,14.5,89.0,0,323.25
7,0,7,19.45,55.98,0,333.43
8,0,7,19.53,77.21,0,353.42
9,0,7,20.67,66.6,0,355.81
10,0,7,13.99,70.43,0,405.42
11,0,7,17.97,59.67,0,411.49
12,0,7,18.44,88.24,0,416.94
13,0,7,15.12,68.58,0,417.39
14,0,7,14.23,86.89,0,401.37
15,0,7,21.37,40.38,0,371.14
16,0,7,17.23,68.63,0,350.86
17,0,7,18.45,75.86,0,341.02
18,0,7,14.08,77.25,0,315.38
19,0,7,12.89,85.25,0,300.51
20,0,7,14.84,40.22,0,287.93
21,0,7,16.17,40.02,0,229.67
22,0,7,13.35,63.61,0,246.95
23,0,7,16.51,41.46,0,217.79
0,1,7,11.32,88.73,0,267.13
1,1,7,13.02,51.1,0,221.52
2,1,7,18.4,63.63,0,236.31
3,1,7,18.19,43.06,0,239.11
4,1,7,15.21,66.1,0,239.22
5,1,7,13.33,59.0,0,285.38
6,1,7,13.3,42.23,0,339.36
7,1,7,15.26,56.76,0,334.07
8,1,7,18.32,59.57,0,314.8
9,1,7,19.17,,0,377.16
10,1,7,14.89,50.39,0,382.52
11,1,7,12.92,67.24,0,421.92
12,1,7,17.19,89.37,0,443.06
13,1,7,13.91,79.6,0,432.2
14,1,7,14.83,89.67,0,435.27
15,1,7,20.36,88.41,0,363.58
16,1,7,18.86,64.48,0,354.98
17,1,7,16.86,74.82,0,317.85
18,1,7,12.57,45.52,0,309.9
19,1,7,17.02,62.06,0,268.04
20,1,7,19.57,80.45,0,229.94
21,1,7,15.26,65.27,0,273.47
22,1,7,20.44,75.13,0,175.47
23,1,7,20.26,77.29,0,235.16
0,2,7,21.21,52.67,0,226.89
1,2,7,17.14,83.78,0,225.56
2,2,7,17.99,62.99,0,201.14
3,2,7,20.47,50.51,0,201.48
4,2,7,17.57,83.27,0,250.12
5,2,7,14.72,60.89,0,304.82
6,2,7,14.88,77.52,0,317.87
7,2,7,16.94,67.4,0,317.67
8,2,7,12.35,59.09,0,397.09
9,2,7,15.79,80.49,0,419.92
10,2,7,19.51,69.22,0,388.29
11,2,7,9.65,59.53,0,429.66
12,2,7,20.83,45.48,0,372.76
13,2,7,19.59,84.77,0,394.33
14,2,7,14.84,41.77,0,414.7
15,2,7,17.85,83.16,0,388.18
16,2,7,16.23,58.0,0,354.27
17,2,7,19.91,71.97,0,325.61
18,2,7,19.17,86.11,0,298.13
19,2,7,12.02,47.59,0,293.49
20,2,7,17.98,68.35,0,268.5
21,2,7,15.61,78.22,0,205.92
22,2,7,16.47,77.88,0,225.73
23,2,7,14.04,66.28,0,230.31
0,3,7,21.31,71.24,0,190.32
1,3,7,19.18,77.88,0,200.86
2,3,7,13.84,82.05,0,224.78
3,3,7,12.06,78.09,0,244.56
4,3,7,14.91,57.7,0,267.85
5,3,7,17.37,89.84,0,288.28
6,3,7,16.78,61.73,0,271.03
7,3,7,19.82,41.22,0,344.38
8,3,7,18.43,58.13,0,353.12
9,3,7,18.97,46.39,0,416.94
10,3,7,17.04,46.07,0,375.16
11,3,7,11.9,54.08,0,404.51
12,3,7,15.48,42.67,0,412.25
13,3,7,19.24,74.43,0,411.75
14,3,7,15.91,43.7,0,362.81
15,3,7,17.57,50.16,0,365.2
16,3,7,15.11,44.64,0,379.06
17,3,7,12.97,43.16,0,329.48
18,3,7,15.69,53.39,0,343.17
19,3,7,16.99,68.59,0,277.56
20,3,7,14.1,88.23,0,251.77
21,3,7,15.36,83.78,0,258.1
22,3,7,13.25,83.8,0,267.44
23,3,7,19.42,48.8,0,218.18
0,4,7,15.02,53.25,0,242.65
1,4,7,20.26,43.82,0,241.28
2,4,7,20.49,78.92,0,198.73
3,4,7,15.66,43.49,0,263.9
4,4,7,12.88,67.83,0,242.33
5,4,7,9.65,52.39,0,313.49
6,4,7,11.49,52.17,0,324.85
7,4,7,11.78,89.54,0,376.28
8,4,7,20.04,77.84,0,378.34
9,4,7,16.25,81.85,0,396.47
10,4,7,17.08,68.6,0,404.88
11,4,7,9.25,83.55,0,438.65
12,4,7,12.31,72.27,0,425.45
13,4,7,18.57,87.31,0,403.95
14,4,7,16.77,54.07,0,428.54
15,4,7,15.46,69.77,0,418.31
16,4,7,17.6,74.51,0,358.16
17,4,7,20.81,59.65,0,333.6
18,4,7,15.24,83.99,0,318.52
19,4,7,16.11,88.99,0,256.6
20,4,7,16.48,64.69,0,257.06
21,4,7,23.08,59.53,0,263.99
22,4,7,9.61,63.6,0,229.38
23,4,7,17.96,82.64,0,255.81
0,5,7,15.41,72.27,1,209.93
1,5,7,17.45,42.24,1,192.81
2,5,7,13.78,67.11,1,215.17
3,5,7,15.6,40.87,1,196.94
4,5,7,17.88,78.93,1,224.98
5,5,7,25.09,56.42,1,280.67
6,5,7,18.17,63.6,1,267.27
7,5,7,13.21,79.93,1,339.09
8,5,7,14.48,42.32,1,311.26
9,5,7,14.39,47.93,1,335.77
10,5,7,10.36,59.9,1,423.72
11,5,7,14.76,51.5,1,384.46
12,5,7,17.95,56.9,1,369.36
13,5,7,11.93,89.91,1,419.03
14,5,7,18.9,81.27,1,389.28
15,5,7,17.21,84.2,1,371.09
16,5,7,13.55,86.85,1,329.73
17,5,7,15.33,57.05,1,306.83
18,5,7,20.54,54.85,1,279.87
19,5,7,17.95,51.7,1,268.13
20,5,7,15.78,81.51,1,225.39
21,5,7,15.04,73.98,1,220.11
22,5,7,15.98,51.81,1,203.8
23,5,7,14.21,58.85,1,218.61
0,6,7,9.28,65.34,1,216.89
1,6,7,21.72,66.41,1,143.97
2,6,7,16.06,84.44,1,193.97
3,6,7,16.79,,1,193.74
4,6,7,15.42,85.43,1,247.81
5,6,7,13.39,62.07,1,284.11
6,6,7,15.04,77.32,1,289.44
7,6,7,10.8,86.51,1,318.53
8,6,7,22.43,85.38,1,322.45
9,6,7,11.89,42.85,1,370.16
10,6,7,12.5,50.29,1,367.55
11,6,7,14.27,63.85,1,361.53
12,6,7,19.46,61.58,1,335.35
13,6,7,15.64,72.04,1,407.84
14,6,7,11.89,87.24,1,391.81
15,6,7,19.36,45.62,1,354.57
16,6,7,17.79,62.59,1,355.83
17,6,7,17.21,49.62,1,282.75
18,6,7,17.74,84.71,1,245.93
19,6,7,22.78,88.23,1,253.75
20,6,7,22.15,63.94,1,226.24
21,6,7,13.53,45.2,1,185.83
22,6,7,20.47,79.26,1,194.42
23,6,7,16.74,74.86,1,178.54
0,0,8,16.94,57.73,0,196.51
1,0,8,10.36,84.37,0,225.83
2,0,8,14.93,88.79,0,182.24
3,0,8,13.0,67.89,0,239.96
4,0,8,17.93,68.29,0,246.1
5,0,8,18.65,54.88,0,293.62
6,0,8,9.22,69.23,0,328.79
7,0,8,,61.98,0,355.22
8,0,8,18.81,55.11,0,306.99
9,0,8,14.88,43.36,0,371.73
10,0,8,17.63,52.64,0,408.65
11,0,8,,49.89,0,404.18
12,0,8,16.47,67.1,0,430.74
13,0,8,14.63,70.08,0,378.93
14,0,8,11.79,70.43,0,426.75
15,0,8,12.08,59.41,0,382.74
16,0,8,17.57,61.06,0,346.35
17,0,8,15.5,81.71,0,361.95
18,0,8,15.03,63.81,0,340.67
19,0,8,14.17,89.39,0,314.39
20,0,8,14.53,61.98,0,309.46
21,0,8,18.58,72.48,0,263.17
22,0,8,14.44,42.52,0,216.4
23,0,8,11.42,72.67,0,232.7
0,1,8,17.52,82.57,0,204.0
1,1,8,14.67,87.12,0,262.3
2,1,8,15.38,89.87,0,252.04
3,1,8,20.11,54.11,0,230.23
4,1,8,15.23,68.77,0,284.49
5,1,8,16.16,62.54,0,264.08
6,1,8,11.75,68.19,0,330.63
7,1,8,14.63,47.87,0,325.55
8,1,8,17.12,82.81,0,328.44
9,1,8,10.62,85.48,0,414.85
10,1,8,15.89,62.48,0,420.05
11,1,8,15.59,54.02,0,421.76
12,1,8,15.41,47.04,0,412.81
13,1,8,18.4,74.19,0,380.27
14,1,8,16.29,55.61,0,377.65
15,1,8,19.72,85.48,0,357.02
16,1,8,12.31,73.55,0,369.56
17,1,8,15.7,72.28,0,363.17
18,1,8,15.54,67.97,0,337.35
19,1,8,12.08,42.29,0,265.95
20,1,8,18.16,86.6,0,245.74
21,1,8,22.26,71.4,0,215.54
22,1,8,15.24,89.7,0,179.67
23,1,8,16.8,66.87,0,227.72
0,2,8,15.39,75.51,0,211.6
1,2,8,13.0,42.81,0,223.65
2,2,8,9.67,71.59,0,271.13
3,2,8,13.02,78.23,0,253.51
4,2,8,10.96,78.93,0,268.98
5,2,8,20.25,78.51,0,289.94
6,2,8,14.79,51.31,0,339.2
7,2,8,14.1,88.77,0,351.56
8,2,8,17.8,89.76,0,374.27
9,2,8,11.77,43.78,0,393.37
10,2,8,12.84,86.82,0,407.87
11,2,8,15.34,54.47,0,415.5
12,2,8,18.22,74.46,0,394.38
13,2,8,16.64,56.91,0,398.63
14,2,8,15.88,88.39,0,429.45
15,2,8,15.37,45.08,0,427.44
16,2,8,16.34,64.89,0,396.0
17,2,8,15.74,61.4,0,315.06
18,2,8,12.05,56.3,0,296.48
19,2,8,15.28,72.28,0,267.12
20,2,8,11.92,46.55,0,277.9
21,2,8,15.38,75.83,0,189.66
22,2,8,13.7,89.03,0,222.38
23,2,8,22.76,80.23,0,233.44
0,3,8,14.87,83.0,0,237.48
1,3,8,10.77,57.98,0,221.29
2,3,8,14.59,56.24,0,223.27
3,3,8,16.55,65.85,0,254.27
4,3,8,20.01,42.29,0,273.69
5,3,8,13.22,87.27,0,285.41
6,3,8,10.24,47.19,0,324.71
7,3,8,17.44,85.15,0,325.97
8,3,8,10.85,44.18,0,351.26
9,3,8,13.68,81.13,0,387.12
10,3,8,14.21,47.6,0,400.15
11,3,8,14.78,41.91,0,389.43
12,3,8,17.06,75.97,0,425.28
13,3,8,12.94,54.01,0,428.92
14,3,8,14.17,75.72,0,420.1
15,3,8,14.94,67.75,0,372.99
16,3,8,15.44,45.44,0,326.74
17,3,8,15.28,86.61,0,352.03
18,3,8,16.3,62.62,0,300.98
19,3,8,17.52,76.72,0,267.51
20,3,8,16.17,65.05,0,239.45
21,3,8,16.35,70.22,0,237.91
22,3,8,10.24,55.14,0,274.34
23,3,8,15.14,50.02,0,210.45
0,4,8,16.28,67.13,0,192.51
1,4,8,17.03,62.01,0,228.88
2,4,8,12.76,59.51,0,239.95
3,4,8,12.86,73.63,0,209.75
4,4,8,13.12,74.53,0,285.45
5,4,8,16.45,42.3,0,330.57
6,4,8,17.94,56.94,0,258.14
7,4,8,13.62,60.59,0,322.13
8,4,8,17.56,44.84,0,304.12
9,4,8,15.21,51.8,0,386.18
10,4,8,14.47,42.58,0,425.24
11,4,8,14.21,89.81,0,418.19
12,4,8,17.08,76.83,0,440.14
13,4,8,15.82,44.37,0,428.66
14,4,8,21.67,41.01,0,421.48
15,4,8,12.28,75.96,0,418.21
16,4,8,16.39,61.96,0,355.96
17,4,8,13.25,79.34,0,349.09
18,4,8,12.23,86.17,0,307.05
19,4,8,14.81,69.97,0,287.49
20,4,8,15.25,49.36,0,268.11
21,4,8,23.59,79.11,0,231.58
22,4,8,14.29,87.79,0,259.53
23,4,8,11.45,69.01,0,223.18
0,5,8,15.51,74.1,1,167.58
1,5,8,8.47,56.87,1,189.84
2,5,8,14.42,59.08,1,215.46
3,5,8,14.74,76.73,1,189.37
4,5,8,17.08,86.39,1,228.29
5,5,8,17.61,71.45,1,281.63
6,5,8,13.18,79.49,1,297.9
7,5,8,14.24,48.58,1,313.79
8,5,8,12.39,50.6,1,343.3
9,5,8,11.31,66.6,1,346.85
10,5,8,15.62,48.83,1,355.4
11,5,8,10.87,71.75,1,390.51
12,5,8,13.45,54.58,1,396.8
13,5,8,11.71,79.58,1,411.29
14,5,8,16.34,80.41,1,372.6
15,5,8,20.1,63.19,1,372.52
16,5,8,10.79,49.04,1,380.13
17,5,8,9.13,72.34,1,343.95
18,5,8,14.32,89.64,1,313.7
19,5,8,14.74,71.13,1,242.45
20,5,8,15.35,41.79,1,213.64
21,5,8,13.35,40.86,1,231.26
22,5,8,14.09,56.02,1,176.35
23,5,8,15.8,49.79,1,183.11
0,6,8,17.67,80.65,1,196.25
1,6,8,8.68,82.24,1,234.97
2,6,8,13.44,52.93,1,199.71
3,6,8,15.19,56.28,1,203.32
4,6,8,11.79,51.81,1,251.93
5,6,8,19.74,85.42,1,228.29
6,6,8,12.64,65.13,1,289.93
7,6,8,14.42,72.81,1,314.66
8,6,8,16.22,60.77,1,333.9
9,6,8,12.77,71.55,1,365.55
10,6,8,9.01,59.29,1,372.39
11,6,8,13.26,56.98,1,373.9
12,6,8,17.64,71.72,1,365.97
13,6,8,13.54,69.55,1,355.35
14,6,8,12.01,54.68,1,388.42
15,6,8,17.32,47.47,1,370.29
16,6,8,13.56,58.43,1,357.04
17,6,8,13.02,60.76,1,313.09
18,6,8,15.0,71.43,1,271.29
19,6,8,16.86,85.73,1,271.85
20,6,8,21.69,41.81,1,233.55
21,6,8,17.03,52.18,1,216.06
22,6,8,18.03,49.69,1,228.22
23,6,8,13.03,65.11,1,195.3
0,0,8,11.33,61.49,0,221.55
1,0,8,14.59,76.45,0,213.93
2,0,8,14.73,52.12,0,200.37
3,0,8,11.17,69.72,0,269.59
4,0,8,13.88,84.19,0,268.19
5,0,8,15.6,85.53,0,300.31
6,0,8,15.49,87.94,0,353.12
7,0,8,15.92,78.66,0,333.27
8,0,8,15.28,85.3,0,320.05
9,0,8,12.88,51.73,0,403.12
10,0,8,12.86,49.88,0,412.78
11,0,8,10.81,40.32,0,409.93
12,0,8,19.76,75.34,0,413.55
13,0,8,14.44,86.87,0,431.2
14,0,8,13.73,49.35,0,388.35
15,0,8,11.62,71.85,0,390.64
16,0,8,23.21,77.32,0,382.56
17,0,8,11.18,86.38,0,338.49
18,0,8,13.12,72.34,0,323.54
19,0,8,15.65,88.51,0,237.5
20,0,8,16.2,57.23,0,234.85
21,0,8,17.28,57.5,0,244.24
22,0,8,19.83,67.15,0,243.39
23,0,8,15.92,59.18,0,191.36
0,1,8,11.09,40.07,0,228.76
1,1,8,13.49,76.59,0,217.16
2,1,8,15.19,77.59,0,249.49
3,1,8,20.47,77.35,0,208.77
4,1,8,10.07,57.25,0,288.43
5,1,8,17.87,66.11,0,271.37
6,1,8,14.8,58.0,0,322.46
7,1,8,16.78,40.8,0,340.32
8,1,8,13.96,68.12,0,365.07
9,1,8,11.73,46.19,0,405.93
10,1,8,16.51,44.0,0,401.19
11,1,8,16.23,77.77,0,408.37
12,1,8,17.18,40.48,0,404.93
13,1,8,14.22,87.95,0,417.59
14,1,8,12.46,65.76,0,414.89
15,1,8,9.59,89.15,0,381.96
16,1,8,16.72,42.9,0,356.21
17,1,8,15.53,69.18,0,320.94
18,1,8,11.36,57.47,0,325.79
19,1,8,12.65,82.17,0,285.66
20,1,8,12.86,58.06,0,288.26
21,1,8,9.81,53.02,0,273.21
22,1,8,11.81,82.88,0,220.42
23,1,8,10.86,58.73,0,231.21
0,2,8,,40.84,0,235.56
1,2,8,11.91,59.51,0,225.14
2,2,8,9.24,72.73,0,230.73
3,2,8,20.19,52.72,0,211.97
4,2,8,17.88,61.6,0,277.39
5,2,8,,42.84,0,317.71
6,2,8,14.94,69.4,0,313.49
7,2,8,15.37,77.81,0,357.77
8,2,8,17.7,60.67,0,301.46
9,2,8,11.67,61.01,0,423.1
10,2,8,17.4,44.41,0,394.97
11,2,8,12.48,50.1,0,423.23
12,2,8,,47.73,0,423.3
13,2,8,16.29,64.08,0,438.77
14,2,8,17.99,66.46,0,375.4
15,2,8,21.89,87.45,0,400.49
16,2,8,10.52,43.66,0,386.62
17,2,8,16.22,69.99,0,352.79
18,2,8,12.89,66.32,0,316.18
19,2,8,16.47,65.81,0,261.77
20,2,8,9.71,83.66,0,299.33
21,2,8,10.33,50.28,0,264.68
22,2,8,11.79,42.04,0,266.14
23,2,8,14.36,73.61,0,218.63
0,3,8,12.06,57.26,0,216.46
1,3,8,15.96,40.88,0,246.27
2,3,8,17.06,52.57,0,263.97
3,3,8,15.78,55.47,0,245.02
4,3,8,18.84,70.84,0,242.84
5,3,8,15.23,48.63,0,307.25
6,3,8,10.33,60.65,0,324.09
7,3,8,18.07,64.12,0,347.68
8,3,8,12.17,62.96,0,369.39
9,3,8,16.72,88.7,0,415.2
10,3,8,18.7,42.28,0,380.85
11,3,8,15.35,87.55,0,422.82
12,3,8,9.5,69.1,0,421.49
13,3,8,11.23,79.79,0,417.89
14,3,8,17.95,61.52,0,388.48
15,3,8,13.48,62.69,0,406.79
16,3,8,14.22,83.97,0,387.81
17,3,8,16.26,84.8,0,351.39
18,3,8,16.07,51.93,0,312.66
19,3,8,14.82,49.96,0,294.87
20,3,8,13.36,64.81,0,289.56
21,3,8,13.05,85.01,0,270.26
22,3,8,16.56,56.12,0,173.2
23,3,8,15.64,72.6,0,213.85
0,4,8,13.08,75.41,0,217.83
1,4,8,17.09,78.93,0,229.06
2,4,8,13.46,68.2,0,233.41
3,4,8,11.29,60.12,0,270.44
4,4,8,11.57,88.35,0,254.5
5,4,8,10.91,70.57,0,307.04
6,4,8,13.03,76.43,0,340.43
7,4,8,17.55,57.25,0,307.52
8,4,8,11.43,73.5,0,426.69
9,4,8,14.41,52.89,0,413.5
10,4,8,11.88,52.25,0,411.94
11,4,8,13.07,75.74,0,402.36
12,4,8,9.32,66.07,0,428.21
13,4,8,13.19,74.16,0,420.3
14,4,8,13.27,53.47,0,417.25
15,4,8,15.47,69.94,0,417.05
16,4,8,14.52,62.2,0,359.19
17,4,8,10.25,69.85,0,366.51
18,4,8,17.1,54.54,0,286.4
19,4,8,14.48,75.77,0,284.65
20,4,8,14.44,80.3,0,276.43
21,4,8,13.82,53.0,0,263.57
22,4,8,12.29,55.03,0,222.6
23,4,8,14.5,73.06,0,213.34
0,5,8,15.14,74.78,1,216.36
1,5,8,8.47,75.2,1,230.47
2,5,8,12.1,74.13,1,212.33
3,5,8,12.95,59.64,1,177.19
4,5,8,14.48,59.74,1,289.02
5,5,8,17.29,52.74,1,255.49
6,5,8,11.4,47.84,1,290.26
7,5,8,12.22,74.63,1,309.89
8,5,8,12.17,44.66,1,352.09
9,5,8,11.31,86.89,1,375.17
10,5,8,12.67,81.33,1,398.94
11,5,8,16.02,82.88,1,363.01
12,5,8,10.55,85.33,1,392.37
13,5,8,15.0,60.43,1,424.71
14,5,8,8.61,82.34,1,394.58
15,5,8,12.03,47.9,1,362.19
16,5,8,12.72,41.08,1,324.36
17,5,8,18.74,79.24,1,314.16
18,5,8,12.89,43.74,1,313.4
19,5,8,7.11,89.43,1,298.84
20,5,8,7.72,73.74,1,250.53
21,5,8,13.81,77.67,1,226.98
22,5,8,15.55,52.29,1,232.95
23,5,8,14.84,73.69,1,212.73
0,6,8,14.08,42.16,1,174.11
1,6,8,17.07,81.89,1,134.82
2,6,8,11.96,48.48,1,214.43
3,6,8,16.26,74.87,1,229.6
4,6,8,8.68,51.22,1,231.51
5,6,8,10.86,43.42,1,271.78
6,6,8,8.16,64.07,1,299.33
7,6,8,12.75,48.46,1,321.08
8,6,8,13.44,76.47,1,330.5
9,6,8,13.92,51.88,1,386.72
10,6,8,13.77,57.12,1,380.15
11,6,8,10.8,68.37,1,377.02
12,6,8,13.01,54.25,1,410.83
13,6,8,9.09,58.9,1,373.59
14,6,8,17.67,80.78,1,393.12
15,6,8,12.67,48.96,1,383.86
16,6,8,12.11,44.11,1,372.51
17,6,8,18.35,56.42,1,301.85
18,6,8,9.85,61.22,1,290.45
19,6,8,10.2,67.13,1,275.29
20,6,8,10.29,58.62,1,247.58
21,6,8,13.38,79.5,1,207.79
22,6,8,14.87,41.97,1,190.14
23,6,8,15.8,61.59,1,181.58
0,0,8,21.16,59.11,0,178.69
1,0,8,6.7,72.38,0,255.22
2,0,8,15.27,88.31,0,229.16
3,0,8,11.78,65.52,0,248.68
4,0,8,11.69,89.34,0,253.57
5,0,8,11.59,55.11,0,276.94
6,0,8,10.72,41.54,0,366.91
7,0,8,18.5,48.28,0,322.08
8,0,8,15.98,59.76,0,377.27
9,0,8,13.52,55.82,0,395.17
10,0,8,17.5,44.85,0,342.35
11,0,8,8.91,61.63,0,465.16
12,0,8,9.46,56.91,0,445.04
13,0,8,6.91,46.13,0,418.95
14,0,8,11.35,54.81,0,412.66
15,0,8,13.93,84.32,0,367.89
16,0,8,13.76,55.1,0,407.13
17,0,8,13.9,75.7,0,327.99
18,0,8,9.22,70.6,0,321.5
19,0,8,15.86,61.36,0,274.88
20,0,8,14.17,51.95,0,271.19
21,0,8,15.65,58.45,0,272.58
22,0,8,7.77,,0,284.76
23,0,8,14.38,57.54,0,214.47
0,1,8,9.76,50.74,0,238.18
1,1,8,12.13,45.82,0,229.73
2,1,8,14.92,83.99,0,211.46
3,1,8,13.59,62.02,0,298.76
4,1,8,10.76,71.26,0,305.34
5,1,8,13.34,64.52,0,299.55
6,1,8,8.72,83.63,0,364.83
7,1,8,16.77,67.35,0,363.2
8,1,8,12.7,64.04,0,374.88
9,1,8,16.68,86.23,0,390.54
10,1,8,11.74,,0,442.5
11,1,8,11.75,45.58,0,403.3
12,1,8,11.03,48.89,0,460.91
13,1,8,15.95,79.36,0,407.22
14,1,8,11.19,81.79,0,444.12
15,1,8,15.25,67.26,0,387.47
16,1,8,12.17,67.72,0,381.32
17,1,8,7.39,71.6,0,361.72
18,1,8,11.61,61.96,0,315.34
19,1,8,9.78,74.01,0,299.26
20,1,8,13.42,45.42,0,299.03
21,1,8,9.75,88.06,0,213.64
22,1,8,16.1,77.51,0,203.37
23,1,8,13.05,71.56,0,211.28
0,2,8,12.66,55.82,0,201.78
1,2,8,15.16,48.05,0,250.71
2,2,8,16.08,60.47,0,253.34
3,2,8,13.13,73.08,0,263.3
4,2,8,10.88,71.69,0,265.05
5,2,8,7.87,59.13,0,336.14
6,2,8,11.13,70.66,0,295.4
7,2,8,11.34,80.69,0,395.37
8,2,8,13.51,41.31,0,357.52
9,2,8,12.16,62.53,0,390.08
10,2,8,15.26,77.93,0,394.88
11,2,8,11.35,,0,401.75
12,2,8,13.02,72.57,0,460.95
13,2,8,16.74,65.83,0,425.51
14,2,8,14.22,89.59,0,430.37
15,2,8,13.01,42.73,0,368.71
16,2,8,11.39,64.55,0,380.15
17,2,8,11.29,44.57,0,363.07
18,2,8,10.64,47.99,0,333.81
19,2,8,11.57,59.15,0,276.99
20,2,8,15.46,47.78,0,287.86
21,2,8,12.53,88.18,0,255.4
22,2,8,9.14,87.34,0,226.44
23,2,8,18.5,56.81,0,175.06
0,3,8,14.03,71.99,0,232.07
1,3,8,8.85,66.69,0,285.3
2,3,8,11.74,80.78,0,218.74
3,3,8,13.4,71.37,0,254.2
4,3,8,18.18,40.01,0,281.76
5,3,8,9.74,78.16,0,279.37
6,3,8,16.0,77.34,0,305.41
7,3,8,17.27,65.49,0,320.51
8,3,8,11.18,85.15,0,396.74
9,3,8,12.23,85.42,0,421.63
10,3,8,9.96,66.2,0,419.89
11,3,8,12.46,70.4,0,403.62
12,3,8,12.96,89.83,0,413.75
13,3,8,15.05,54.94,0,401.37
14,3,8,16.34,56.23,0,381.21
15,3,8,10.82,49.14,0,396.61
16,3,8,7.17,84.79,0,398.58
17,3,8,13.0,77.22,0,358.18
18,3,8,13.95,45.28,0,319.97
19,3,8,13.82,89.09,0,295.72
20,3,8,12.09,76.55,0,273.15
21,3,8,13.44,82.53,0,224.74
22,3,8,17.61,42.41,0,227.57
23,3,8,14.21,65.25,0,211.2
0,4,8,11.82,74.93,0,198.49
1,4,8,11.44,67.15,0,237.21
2,4,8,12.43,73.33,0,225.08
3,4,8,17.85,80.89,0,244.21
4,4,8,12.39,58.72,0,290.97
5,4,8,12.88,82.43,0,277.9
6,4,8,11.5,48.15,0,328.1
7,4,8,16.24,53.54,0,304.07
8,4,8,18.82,42.17,0,388.59
9,4,8,14.3,58.22,0,362.79
10,4,8,13.19,59.0,0,398.32
11,4,8,13.05,80.26,0,445.72
12,4,8,5.79,72.66,0,435.83
13,4,8,15.18,61.84,0,389.7
14,4,8,13.35,72.61,0,422.5
15,4,8,14.23,42.64,0,403.95
16,4,8,10.81,49.01,0,365.31
17,4,8,11.79,71.35,0,340.91
18,4,8,11.71,72.07,0,317.01
19,4,8,16.01,78.71,0,284.96
20,4,8,11.81,60.15,0,237.62
21,4,8,19.19,76.13,0,232.68
22,4,8,14.24,74.2,0,268.48
23,4,8,9.12,88.17,0,217.7
0,5,8,12.44,50.76,1,182.24
1,5,8,10.87,67.58,1,177.56
2,5,8,6.24,70.09,1,235.04
3,5,8,17.62,89.93,1,234.3
4,5,8,14.93,50.06,1,261.27
5,5,8,14.42,66.16,1,238.1
6,5,8,13.32,57.31,1,301.7
7,5,8,8.68,66.29,1,357.86
8,5,8,11.37,51.61,1,356.76
9,5,8,15.35,42.38,1,366.91
10,5,8,9.67,68.63,1,378.0
11,5,8,5.23,56.79,1,412.92
12,5,8,12.14,49.1,1,419.37
13,5,8,12.4,56.2,1,397.16
14,5,8,13.23,42.46,1,353.56
15,5,8,15.01,87.52,1,349.07
16,5,8,14.74,69.06,1,362.35
17,5,8,13.6,80.74,1,323.38
18,5,8,16.41,61.16,1,286.36
19,5,8,8.27,85.17,1,267.37
20,5,8,14.34,64.17,1,262.93
21,5,8,14.7,68.7,1,250.78
22,5,8,9.1,64.59,1,240.9
23,5,8,8.31,76.66,1,236.47
0,6,8,10.47,68.33,1,191.66
1,6,8,10.72,53.58,1,191.6
2,6,8,14.96,47.28,1,197.86
3,6,8,10.86,70.31,1,227.91
4,6,8,10.14,64.46,1,278.28
5,6,8,10.87,44.8,1,295.26
6,6,8,16.06,59.78,1,295.62
7,6,8,12.74,65.74,1,290.4
8,6,8,12.17,81.34,1,310.82
9,6,8,12.37,43.81,1,369.58
10,6,8,16.58,57.42,1,387.76
11,6,8,10.46,81.13,1,393.86
12,6,8,16.65,72.42,1,421.67
13,6,8,13.34,54.5,1,366.6
14,6,8,12.22,82.27,1,356.88
15,6,8,20.21,64.66,1,331.91
16,6,8,9.54,64.92,1,337.11
17,6,8,11.64,88.83,1,332.3
18,6,8,9.01,87.36,1,294.05
19,6,8,15.56,57.93,1,229.26
20,6,8,17.77,47.03,1,248.4
21,6,8,17.71,56.28,1,174.8
22,6,8,16.38,41.52,1,176.03
23,6,8,12.11,41.04,1,165.67
0,0,8,11.49,59.78,0,230.41
1,0,8,7.57,87.05,0,243.19
